app_id,app_name,review_text,review_score,review_votes
107410,Arma 3,"Great gane, definately recommend this. I like playing RP servers and being a rebel. So much fun. Great Millitary sim as well.",1,0
107410,Arma 3,"This game is worth every penny, a bang for your buck.  Lots of mods, a huge player base.  It does have a high learning curve, but once you master it, you will have a great war simulator.",1,0
107410,Arma 3,"over all this game rocks excellent graphics and gameplay and if u got arma 3 launcher lots of mods to play,but now at 73.00 dollars not worth it as it was made in 2013 and you gota buy premiun stuff,gear and guns what a joke greedy developers ,maybe wait for steam sale to buy, i got it for 36 dollars and its worth every dollar but wouldnt pay anymore than that.",1,0
107410,Arma 3,"Great gameplay, fantastic graphics, and amazing player made missions lead to hours of gameplay even without the full single player campaign.",1,0
107410,Arma 3,"Flying cars get stuck mid-air, 11/10",1,0
107410,Arma 3,I recommend this game to anyone who likes a more realistic type of shooter. This game also has a big modding community so there are tons of different ways to play the game. Controls are most fluid then Arma 2 and it feels more natural and less mechanical. It does still have a slight mechanical feel but that just goes with the genre. Every act requires you to take a second to complete that task just like RL.    I didn't log many hours when i first got it but iv recently found servers that run the SC (Sector control) game mode and its fantastic. You gain levels by being in the target sector and money to buy new gear.  Il keep this brief but its a great game and keeps getting better with every update.,1,0
107410,Arma 3,"I Gladly dropped part of my paycheck on this game, and ever since its release it has kept me entertained through the various gamemodes it offers. If you do happen to get tired of Wasteland, Altis Life, etc you can check out armaholic, and download many more mods and missions to work with. The game does have its bugs, but in reality every game does. They may or may not get said bugs worked out, but we can only hope. If you want to screw around on a MilSim that has many things to offer Arma 3 is the game you want to pick up.",1,0
107410,Arma 3,Goodbye life! Takes time to learn but is very addictive! 10/10,1,0
107410,Arma 3,"9/10 i love playing wasteland and flying helicopters, i just wish i could run it better.",1,0
107410,Arma 3,Been loving the workshop additions like the 'Exile' mod. Definitely needs more optimizations but I love it.,1,0
107410,Arma 3,I SAY Play it its a great game :D,1,1
107410,Arma 3,Fun with friends,1,1
107410,Arma 3,Commence Protocol Apex!  10/10,1,0
107410,Arma 3,Great game. Great successor of the previous one. A must have for every military enthusiast!,1,0
107410,Arma 3,"Nice game, controlls are a bit ♥♥♥♥ed up but you get used to it :D",1,0
107410,Arma 3,Makes COD and BF look like sad shadows of military shooters. The quintessential military simulation experience. Buy it.,1,0
107410,Arma 3,"Undescribably amazing, the best experience of any PC game, in my opinion. This military simulator can be turned into virtually everything, through addons, and simple mission scripting.",1,0
107410,Arma 3,Great game 10/10 would IGN again Graphics are amazing if you can run the game at high/Ultra settings which i can with an i54690K and a 750ti OC gameplay is way more solid than arma 2 (Less glitchy and buggy),1,0
107410,Arma 3,most realistic game i have ever played it has the best physics and to say the game is still being developed is such a good sign of things to come in the future keep up the good work  i would definitely recommend this game to anyone who enjoys realistic combat simulators and has the time to spend on this game,1,0
107410,Arma 3,Awesome! after all these years still fun to do,1,0
107410,Arma 3,I like the ability of custom gamemodes and mods.,1,0
107410,Arma 3,the best game i ever playd,1,0
107410,Arma 3,Fun game. Nice Realism in game. Could be difficult at first but you can get the hang of it.,1,0
107410,Arma 3,Ill write a review later I'm busy playing Arma 3!,1,0
107410,Arma 3,Truly one of the most visually realistic games I've ever beheld. Plus the modding community has raised it's replay value to the maximum value.,1,1
107410,Arma 3,Arma 3   First of all it's only good game modes are Altis life and Battle royale the rest of them you need to download which takes 5 years maybe 60 years if you're lucky,1,0
107410,Arma 3,it crashes more often than Paul Walker but except from that its okay  see you again/10,1,0
107410,Arma 3,"Awesome game, addicting.",1,0
107410,Arma 3,No life = Logging into the game for the first time and being sucked into the void,1,1
107410,Arma 3,"The game is great! It is a very realistic war simulator that I highly recommend. It makes Call of Duty look like dog poop. There are a lot of mods that are fun to play. You can do just about anything in this game, fly helos, drive quads, trucks, tanks, shoot people, and much more. It just makes me mad that I bought it for $59.99 three days ago and today it is on sale for $29.99.  11/10 Would pay full price again.",1,0
107410,Arma 3,69/10,1,0
107410,Arma 3,I've been playing Arma 3 Since Alpha and I've loved every bit of it. So many different game types to play. I do recommend that you dont play as much becuase you will develope a case of acute PTSD,1,1
107410,Arma 3,"Played Altis Life. Started a gang known as the Notorious Paint Men. We terrorised the streets of Atlis Striking fear into those who sell paint by robbing them. We soon got investgated by the police and in order to save my friends and I, I proceeded to seduce the officer using Marvin Gaye's Let Get it On. It went well as he then restrained me and then strip searched me. Due to my guilt I was forced to tell the officer that I was the leader of the Paint Men. Fortunately I was able to escape his clutches. The crew then jumped out of the bushes and sprayed him down with there machine guns. In our escape i ran into a rock then got launched 500 meters into the air and fell to my death. 10/10 good ♥♥♥♥.",1,1
107410,Arma 3,♥♥♥♥♥♥♥♥ dont buy if u dont want to waste 30€,-1,0
107410,Arma 3,"This game is awesome, I have logged more hours into this game than any other game.",1,0
107410,Arma 3,"Coming from Day Z standalone, this game was a new and exciting transition. This game brings up alot of mixed feelings from my time in military service; but humanizes it all in goofy and offbeat player to player combat. the balistics are pretty on point for small arms and heavier weapons; and the tutorial &amp; story mode can be beneficial to all who are new or experienced. I have never met so many young and old players who cooperate more and utilize military terminology, communication, direction and land navigation to enhance my total gaming experience. From gathering a stockpile of marijuana on altis life rpg to spotting a target's range for indirect fire or close air support; Arma 3 has very little in terms of flaws; but it is those small flaws and minor server glitches that add even more to the fun variable.",1,0
107410,Arma 3,♥♥♥♥ing Love playing this game. need to be worked on some more but great game and modding community.,1,0
107410,Arma 3,"Best shooter since, well, arma2. Make sure you try its wasteland mod, specifically sa-matras wasteland. the only legit version of it. Arguably arma2's version of wasteland is better, but arma3 is the future.   pros: realism  cons: not enough realism (sci fi elements)",1,0
107410,Arma 3,For advance players. Not for Eddie Hultman.,1,0
107410,Arma 3,I've been running for an hour in this game,1,0
107410,Arma 3,"Amazing game, with a detailed and epic campain sure to keep onself busy for a decent amount of time. the co-op is also epic, great to jam with friends. 10/10 would buy again.",1,1
107410,Arma 3,THIS GAME IS A ♥♥♥♥ING PIECE OF A BUGGED ♥♥♥♥♥♥♥♥!! NEVER BUY IT!! TOTALY FAKE-SCREENSHOTS BUGGED ♥♥♥♥♥♥♥♥ JUNK...JUNK...JUNK....---- NEVER BUY IT!! NEVER.... U CANT PLAY THIS PIECE OF ♥♥♥♥♥♥♥♥ CRAP...WORSE THAN EVERY GAMEE GO AND REPAIR THIS ♥♥♥♥♥♥♥♥!!! ♥♥♥♥ YOU BOHEMIAN-INTERASSDICKS ''DEINSTALLING'' ♥♥♥♥♥♥♥♥♥!!,-1,0
107410,Arma 3,"A great game from the start, and later dying. The community is filled with quiet people with little to no communication.",-1,0
107410,Arma 3,DONT BUY THIS GAME UNLESS YOU LIKE LAG! I have a very high end PC and this piece of trash struggles to get over 40fps in signle player mode.,-1,0
107410,Arma 3,"First off, there is not at all as much content as there was in arma 2. Now that that's out of the way, Arma 3 sports amazing graphical settings, beautiful terrain, and well modelled vehicles, weapons, and everything else. If you want to mess around in the editor, and do god knows what else, Arma 2 is where you want to go. If you want to make good missions taking minimal time and effort while still making an experience that sets itself apart from others, Arma 3 is the game for you.   Reccomending this game really dependson how you want to play this game: A pro, or a playful guy who likes to crash a helicopter into his friends. If you're the playful guy, go to arma 2.",1,0
107410,Arma 3,Great game it is addictive and there are lots of great community made mods to play with when you and they range from the interesting to the rididulous.  HIGHLY RECOMMENDED,1,0
107410,Arma 3,Too Bad I Can't Run It 8000/10 IGN,1,1
107410,Arma 3,"Awsome game. With almost 2000 hours I speak from experience. However, I gave up trying to play because of CONSTANT bugs and crashes--every time I try to play there is some issue. Too bad for me. If you have computer skills(which I do not), buy the game.",1,0
107410,Arma 3,this game is tactical as ♥♥♥♥,1,0
107410,Arma 3,"Amazing, this game is really fun and by far better than any other survival game you'll find :)",1,0
107410,Arma 3,If you get the 'STATUS_ACCESS_VIOLATION' error. Expect not to play the game. I have 12 hours on this and most of it is the game crashing with the same error everytime I start playing on a server. Try doing research on this? No answers at all unless someone knows the answer here then I would change this into a more positive review because I would actually be playing the game.,-1,0
107410,Arma 3,"Still kind of an alpha.  Characters/Story/Dialog: 0/10 - Nonexistant.  Atmosphere - 010 - Nonexistant  Mechanics: 6/10 - Often a lagfest, the guns and vehicles feel like Battlefield(with lag) and the AI is unrealisticly good at finding and killing you. Play multiplayer.  Environment: 6/10 - It's quite bland, actually. Chenarus was interesting because it was like the buffalo: making use of every part. Altis seems like they didn't know what to do with cities, and they kind of all look the same. The rest is farmland, basically.  What I would like to see: The above problems fixed, along with more content. As for Altis, the place needs to look inhabited, and there needs to be some acutal ♥♥♥♥ing cities, along with more environment...stuff.  How much you should pay: &lt;$25. The game will get better as more content is ported over from ARMA2, but as of now, there's not much in the way of 'big stuff'.",1,0
107410,Arma 3,this game is so realistic  9/11 would do it again,1,0
107410,Arma 3,I want this game so bad :(,1,0
107410,Arma 3,Just freaking awesome,1,0
107410,Arma 3,I've owned this game for only one day and I already have 15 hours logged... I cant stop playing. This game will kill me. Buy it and die with me.  11/10,1,0
107410,Arma 3,"Arma 3 has a large variety of mods that all share there unique and exciting moments. Personally, I think the best mods are Altis Life, Exile/Overpoch, Wasteland and King of The Hill.  Altis Life is where majority of my hours are from, roughly 700 hours, I have had endless memories that I will remember forever on Altis, I played on GSN gaming under the alias 'Rust' and other names.  Exile and Overpoch are more of a survival zombie based mod, it is very tactical if you let it, has great base building mechanics and a great economy system, I would highly recomend this mod to those who are experienced with Arma.  Wasteland and King of the Hill are just bloodbath servers, Wasteland has a lot of AI missions to give you nice perks while King of The Hill is a hold and secure mod where you can train your firing.  If anyone is wondering to buy the game, I would highly reccomend buying it, even if you don't have any friends that will play it with you, I have no doubt in my mind you'll meet some great people here on Arma.",1,0
107410,Arma 3,Good Game and Good Mod,1,0
107410,Arma 3,"Get killed, respawn, get killed respawn...whatever",-1,0
107410,Arma 3,I don't get this game. It's so hard to control and the campaign isn't very engaging.,-1,0
107410,Arma 3,nevative 100 out of 10,-1,1
107410,Arma 3,"This is my first time playing this game... lots of good reviews , but the storyline is a complete ♥♥♥♥♥♥♥t. I cant cope and understand what they try to reach the story upon us... I got high hopes when i bought this game, but frankly a dissapointment.",-1,0
107410,Arma 3,"This game isnt like cod or bf now dont get me wrong im a fan of cod but havent played bf,but the thing is that cod isnt that realistic,bf is more realistic but in bf you can jump out of your jet,shoot down an enemy heli and land back in your jet but Arma 3 is more realistic and also if you ever want to go into the milatary you mite know what to expect and arma 3 is a very fun game whith an exciting and thrilling experience that gets your blood pumping. All i have to say now is if you realy like realistic fps shooters then this is worth the money.",1,0
107410,Arma 3,This is not a game for people who want fast action movie style gaming,1,0
107410,Arma 3,"I found this game a little confusing at first but once i figured out all of the controls and got the hang of it it became one of my favourite games! Reminds me of Operation Flashpont: Red River  If you have the money for this game, buy it. It's a must have!",1,0
107410,Arma 3,great game. I definately dont play it enough but I should!,1,0
107410,Arma 3,Excellent military-sim sandbox with a nearly endless plethora of mods.  Remember playing plastic army men as kids? This is way better ;),1,0
107410,Arma 3,"This is simply my favourite game. ArmA 3, and actually the whole franchise is a good example of acquired taste. Learn to accept and enjoy it with its flaws (it does have many flaws by the way), and no other game will manage to deliver what it delivers. Well, maybe a future ArmA 4?",1,0
107410,Arma 3,"It is a good game that doesn't entirely deserve some of the criticism that has been directed at it. On that same note it can be incredibly frustrating and hard so it requires a good deal of patience. Thankfully for single player you can enable unlimited saves and speed up time with '+ / -' respectively. I would recommend if you play with friends, coop missions in the series are some of the best fun I've had in a game. Arma 3 is not an exception.   There is no lack of content with mods and the workshop. The community is great in the smaller servers, but on the large life servers and King of the Hill it is crap. Turn off VON in the options so you don't have to hear randoms screaming about whatever on the mic though and it can be some great fun and incredibly immersive, feeling like a small cog in a war machine.  If trying to get some R&amp;R from combat go to the workshop and check out SkyBridge 3000. Would highly recommend.",1,0
107410,Arma 3,altis life all the way!,1,0
107410,Arma 3,Best Military SImulator in store. Highly Recomend you give it a try.,1,1
107410,Arma 3,Played it a little bit. The games okay,1,0
107410,Arma 3,I haven't played for long but each time you play it's never the same it's a great game,1,0
107410,Arma 3,"An excellent military and soldiering sim. High resolution graphics and an accurate and lively sound palette add to the depth of realism and immersion that you can experience in this gaming world. Beware! Move quickly, silently, stay in the shadows and never, never run out of ammo. No-one will be generous. HIghly recommended for playing from 9pm till 6am easily.",1,0
107410,Arma 3,mods and guns and stuff,1,0
107410,Arma 3,"I like ArmA, much better than Chuck Yeager's Advanced Flight Trainer on DOS. Full Disclosure, got the DLC packs (not APEX) from a friend.",1,0
107410,Arma 3,"One of the best, most replayable games out there. With all of the community mods &amp; extensions, it just never gets old!",1,0
107410,Arma 3,"If you loved SOCOM, SOCCOM II, and even SOCOM II, but still wanted it to be more hardcore, then this is the game for you. AI is still a little clunky as of Feb 2014, but we are still in BETA.  The game is huge! Just like its predecessors this game is larger than most training areas in the Continental US. And it is also huge in the number of weapons and vehicles that are playable.  Not necessarily for the Battlefield/CoD crowd. Although you can change/edit settings to make the game that way, in general it is much more methodical.  My major complaint is that when I put 2 Infantry Squads under the control of a Lieutenant, the formations became very funky. Instead of 1 squad on each side, the two Squad Leader fireteams were on one side, and the two Team Leader fireteams were on the other. But again, game is still in BETA. There is probalb  Pluses = immersion, graphics, realism, scope, community Minuses = squad control UI, issues with platoon-size units under 1 Group Leader  Time to get started on that Foxhunt mission....",1,0
107410,Arma 3,Awesome game and worthy heir of Arma 2! Now with better graphic and more easy backpack-manager!,1,0
107410,Arma 3,are you kidding me 40% off now? i want partial refund,1,0
107410,Arma 3,You will either hate or love this game. Very customizable and fun.,1,0
107410,Arma 3,"Fun game, very in depth if felt for an FPS. You should have patience for some servers though, they will be figuring out which line you should stand in more than they will be doing stuff. If you like Planetside 2 for the organization or players, this game will be fun for you.",1,0
107410,Arma 3,Most realistic military simulation game ive ever played.,1,0
107410,Arma 3,This games is hours of fun. You can do simple missions all the way to complex missions or create your own. The game has a Steam Workshop to create and share missions with other people.,1,0
107410,Arma 3,"This game is my baby. It's beautiful, it's action-packed, and it's one of the best games of 2013. Must-Buy!",1,0
107410,Arma 3,"Must have... It has many mods and unlimited potential. Dayz Standalone is a mod from this engine. Tries to be most realistic looking Army based game. Supposedly used in different forms to train troops is something I've heard in the past. Head swivel look is something more games should have... also leaning and prone, crouch, standing fire... ect.... buy it for $30-$35 USD.",1,0
107410,Arma 3,"Only for hardcore war simulating fans, if you're new to this game controlling squads might be hard. But now you can have steam workshop for the missions. The downfall is that gamespy is down and you cannot host a private server unless you use hamachi.",1,0
107410,Arma 3,"simple this is a semi (heheee) hardcore simulation of Modern Warfare as close as you can get without it getting 'too' sim heavy  Been with this series since Flashpoint days, every release gets closer to realizing the full potential of the developer's ambitious idea. Its not for everyone, you really need to give the game time and slow down the way you tackle things. The game engine and its tools has plenty of ability to give the creative minded lots of options too.  Keep up the great work, cant wait to see what you treat us with next.",1,0
107410,Arma 3,"Game uses BattlEye, which recently banned me without reason. (You read this and go 'Yeah yeah, stop cheating.' but I am a very competitive player and I don't cheat. Sucks that you can go buy Arma 3 (60 dollars) Arma 2 CO (20 dollars) and DayZ (30 dollars) To have BattlEye ban you for absolutely nothing. 110 dollars down the drain.",-1,0
107410,Arma 3,"My friends and I got on one night and spawned in to find our side had just purchased a GhostHawk. We link up with thier squad and go around taking various points and doing the missions for hours. I managed to scrap up enough cash to buy my pref setup: A DMR style sniper( like the quick shots vs the high stopping power) with a thermal scope and suppressor. Had my ghillie OC and was ready to stalk a mofo.   After awhile and a quick fire fight at the Altis airport most of the squad got off, including the ones who bought the chopper. They gave it to us with me at the reigns and off we went. We continued for awhile taking points and objectives when we caught a stray bullet. No big deal I thought. The ENG light went from yellow to orange and I thought to myself better land and repair it. We had several Repair Specialists in our squad still including myself. So i find a clearing in a valley and begin to sit it down.   Hell broke loose. In third person about 50ft from the ground the left side of the helicopter erupts into sparks as tracer rounds rip through the chopper. The ENG goes red. The rotor goes red. The intrument panel cuts out completely. I slam the chopper into the ground and we jump out. Luckily their was plenty of cover landing only several feet from a bunch of rocks(not as intended) and we split up. At this point, its dark. Like, dark dark. Everyone is asking where are they!?!? I whip out the DMR with my thermal and scan in that general direction. There's at least 15-20 as they are scattering all over. AI's none the less but for those of you that have never played Arma, the AI's are often more deadly than the player, when they can see you. I instantly start popping off shots. At this range of about &gt;100m they drop like flies, although the DMR doesnt have the stopping power of most single shot rifles the 7.62mm round is plenty enough. The enemies instantly drop to the ground and start crawling towards cover. My sqaud still yelling where are they and all I can do is scream HOLD ON right back. DONT MOVE. None of the enemy has night vision. Another perk to the realism of Arma is the details. If an enemy has NVG, you can see them. I precisely take out the rest of them one by one. We repair the chopper(not quite as easy as a simple reapir but thats a story all to itself lol) and off we go.  The thing is though. You had to be there. You have to experience unscripted scenarios like this for youself. The best part about the entire thing was the atmosphere. They couldnt see us bc they didn't have night vision, but that wasnt the only thing. The blades of the chopper were still spinning as these events unfolded, kicking up dust to the point that you couldn't see even with NVG. The thermal I equipped was perfect for this situation. Also, with the suppresor, they had no sound nor muzzle flash to alert them to my postion. Even though I had other squadmates, none of them fired their weapon. The enemy, although AI, had absolutely nothing to go off of to help them. Situations like this, this exactly, are what makes Arma so special. We're talking scripted perfection in a completely unscripted game. We just so happened to fly over the wrong valley. I just so happened to equip what I had. You don't think about things like this when its all laid out for you in a single player campaign. THIS is what makes Arma so special. Do I recommend this game?!?! ♥♥♥♥ing absolutely.",1,0
107410,Arma 3,there are no arma 2 bridges 0/10,1,0
107410,Arma 3,If youre a Call of Duty ♥♥♥♥♥ don't get! This game is even more massive and beautiful. Only complaints are the low frames and futuristic setting. Otherwise it's a great game. With mods like Altis Life and Wasteland theres so much to do in this military sandbox!,1,0
107410,Arma 3,"Excellant combat simulator. This is NOT a CoD/BF type game, it is a simulator of real life combat operations, you can die from one round etc. If you want as close to a real war experience as possible without real bullets flying at you this is your game. Perform as infantry, helo pilots, fixed wing pilots, tank crewmembers etc and work with your squad to achieve victory. Very well done game, lots of mods and community content, definitely worth the money.",1,0
107410,Arma 3,"I love all the different mods that are made for this game, everyone you load up is a completely new experience allowing for hours of gameplay without getting bored. However this game is not fast paced like BF4 and COD, so it takes alot more tactics, and works best when you have a group of people to work with.",1,0
107410,Arma 3,such an amazing game,1,0
107410,Arma 3,fun as everything run nicely and the workshop items are pretty dam good,1,0
107410,Arma 3,Best military simulation course not like the real deal but it is a lot more realistic than any other game i've played and i've played A LOT.    -11B,1,0
107410,Arma 3,I Have so many hours on this game,1,0
107410,Arma 3,It is epic,1,0
107410,Arma 3,"Mostly boring but the fun times are way better than the ♥♥♥♥ times, although I reckon you're probably better wit Arma 2",1,0
107410,Arma 3,great game best war game!! 2013/2014,1,0
107410,Arma 3,Its Like arma 2 but looks better,1,0
107410,Arma 3,"The game it self, is ok. But all the mods for this game make it as enjoyable as it is.",1,0
107410,Arma 3,Awesome game with awesome mods... Takes some patience in my opinion though as its pretty harsh being new to Arma..,1,0
107410,Arma 3,"I really love online game play. everyone works together or against each other. i perfer online more then single, beause the story was a bit weird.",1,0
107410,Arma 3,"Arma 3 is simply an amazing game. If you have never played an Arma game before read this review. As I'm sure you've heard, this game is a military simulator. This means everything is very realistic. From bullet to drop to flying helicopters everything is difficult at first. It took me a while to master basic skills like moving, shooting, sniping, and flying. If you are looking for Call of Duty or Counter Strike you will not find that here. Instead you'll find a game where you need to hide behind cover, your bullets might bounce off an enemies gun, and you'll need good teamwork. Although I've heard the multiplayer is very fun. I have never tried it. Singleplayer is awesome however especially if you look up youtube tutorials on how to use the in game editor to make your own scenarios for yourself. This game is quite frankly for serious gamers who are willing to put about thirty hours or more to learn the basics or people who really want to have a realistic combat experience.  10/10 unlike any game I've ever played.",1,0
107410,Arma 3,"this is not a GAME its a SIMS and if you dont know small fire team tactics and squad tactics your gona be really at a disadvantage. and you wont be able to understand the game.i highly suggest you get the fire team field manaual pdf. the infantry rifle squad field manaual, and the us marine corp scout sniper field manual.study it and then learn the marine corp counter insurgency field manaul with these at your desk all the stuff in the game becomes extremly easy if not your just playing the game like the noobs that play it now and fustrate the hell out of everyone.",1,0
107410,Arma 3,"Probably the best purchase of a game I've made in a long time. There's so many different modes, there is literally something for everyone. Picture this: you're moving forward as a patrol, scanning the area of Rakka as you walk the dusty roads in a collumn. Suddenly, tracer fire flies right by you, and your IC is hit, the Combat Medic crawls to him, but suddenly he is hit as well. You've got a choice: drag either of them to safety and patch them up, or dive for cover. Being a hero, you naturally grab your medic, with the intent of reviving him and getting to the IC ASAP. However, some dumb ♥♥♥♥er in truck comes screaming up the road, stops next to you to help. He doesn't. The enemy CAS locks on to the active Hunter, and lets off rocket-powered fury. Your screen goes red, in the bottom left: [5R] SergeantPlant was killed.  It's all good though, you respawn and set off on another patrol.   Seriously though, buy this game, it is so varied, and there's so many mods available as well. The community is brilliant, both in clans and on forums like Reddit.",1,1
107410,Arma 3,WORKS LIKE THERAPY,1,0
107410,Arma 3,Games: then vs now !,1,0
107410,Arma 3,"I absolutely love this game. I say that as I'm currently playing a mod called Exile. Similar to that of DayZ for Arma 2.  If it wasn't for that mod + a few others, I'd most likely not have spent so much time on this.  It's a fun tactical shooter to play with your friends and alone. So much for you to do.",1,0
107410,Arma 3,First off its a great ♥♥♥ game. 9/10 . -1 point cause they refuse to make a control system that actually works correctly and not like a ♥♥♥♥♥♥ with a KB and mouse. controls suck ♥♥♥ just like the previous arma's. You'd think they'd get a hint.,1,0
107410,Arma 3,Highly recommended.,1,0
107410,Arma 3,"When I first logged into this game I started walking. The second time I logged on I walked a little more. The third time I finally found a weapon, and then I walked some more. Now the fourth time I logged on it got exciting, I was walking and out of nowhere I hear a shot, the shot sounded as if it was a mile away, little did I know it wasn't and now I am dead on the ground. Recommend 10/10. In all seriousness great game, good mods, even vanilla you can log on and shoot some people.",1,1
107410,Arma 3,Arma 3 is good videogame because you can install lots of mods and play them with good gaming experience. Arma 3 Exile mod is my favorite mod. i recommend to buy and play Arma 3.,1,0
107410,Arma 3,It's a very immersive and realistic milsim game. Definately recommend for immersion scientists ;),1,1
107410,Arma 3,"its fun has fantastic gameplay and graphics, fluid controls, and new physics for vehicles. it is worth how much it costs",1,0
107410,Arma 3,i want it but my computer doesnt run it well i need it to be on low just to get 30fps its injoyable.,1,0
107410,Arma 3,I think this is one of the best game in the entire world. I liked everything about it so i really recomend this game to everyone,1,0
107410,Arma 3,The best milsim on the market,1,0
107410,Arma 3,"Buy this fam. I've only played it a little, but it's great so far.",1,0
107410,Arma 3,Just a great game.,1,0
107600,Waves,"i have found this game to be increadibly fun and relaxing to play, yet still a little challenging at times. its the kind of game you can load and play for 5-10 minutes and still feel like you've had a good gaming experience.",1,0
107600,Waves,"An excellent game in the vein of Robotron and Geometry Wars. The gameplay is great and slowly ramps up to give you a chance to learn how to best approach each of the enemy types you face. It has a great feel with points, powerups, and bombs. Check it out if you have any interest in the aforementioned games, because this is well worth the price (at $0.99 at time of writing).",1,0
107600,Waves,"Waves is visually beatiful and naturally immerses you into it's intensive play. It is simple to learn, and difficult to master. A great game that you can always come back to for a few minutes, or a few hours. Waves is a twin stick shooter that is difficult to pass up.",1,0
107600,Waves,"This game is a gorgeous, entrancing piece of art that's worth every penny. Very fun game!",1,0
107900,War Inc. Battlezone,if you like hide and seek this is the game for you. since there is 1 server on everytime me and my friends get on we go on an empty server(not hard to find) and play hide and seek.,1,1
107900,War Inc. Battlezone,Realized game was ♥♥♥♥. Realized I didn't know how to uninstall. Realized I have no idea how to stop bleeding from wrists.,-1,1
107900,War Inc. Battlezone,its ♥♥♥♥  pay 2 win,-1,0
107900,War Inc. Battlezone,like i love to play but i stooped didnt really know why,1,0
107900,War Inc. Battlezone,Game is dead...  all thats left are the hackers...,-1,1
107900,War Inc. Battlezone,see enemy? slide shoot  turn corner? slide shoot  spawn? slide shoot respawn? slide shoot itchy ♥♥♥? slide shoot  10/10 would slide on my ♥♥♥ again,-1,0
107900,War Inc. Battlezone,This game is even more hacker infested than Infection Hacker stories. If u want a game where u can hack with no risk of getting detected or baned this is the perfect game for u.,-1,1
107900,War Inc. Battlezone,Great Game,1,0
107900,War Inc. Battlezone,The people who made this does not deserve to use more of earths oxygen. ♥♥♥♥ing oxygen theifs,-1,1
107900,War Inc. Battlezone,"War Inc. Battlezone is the most realistic, tactical, clan-based combat experience coupled with one of the deepest customization systems ever developed for an Online Shooter.",-1,0
107900,War Inc. Battlezone,Call Of Duty Or Battlefield For PC,1,0
107900,War Inc. Battlezone,"The description is much better with quotes  War Inc. Battlezone is the most 'realistic', 'tactical', 'clan-based' 'combat experience' coupled with one of the 'deepest' 'customization systems' ever 'developed' for an Online Shooter.",-1,0
107900,War Inc. Battlezone,This game suck dont play it,1,0
107900,War Inc. Battlezone,"dead game, updater doesnt start, launcher doesnt start the game",-1,0
107900,War Inc. Battlezone,it sucks.,-1,0
108200,Ticket to Ride,Didn't like the new version.  The animation finishing a run was annoying.  The ability to bypass the score counting is gone now. Wastes too much time.  I won't be playing much now.,-1,0
108200,Ticket to Ride,The Steam version of this program is TOTAL CRAP on a Mac. I TOTALLY REGRET making this purchase!,-1,0
108500,Vessel,What a great water physics game! I love it! The Soundtrack from Jon Hopkins makes it even more wonderful! It surprised me that not much friends knew about this hidden gem!,1,0
108500,Vessel,a game that will test your mental capabilities as well as your skill. Create your own life forms to solve challenges.,1,0
108700,Death Rally,"Brings me back to teenage memories playing LAN parties with friends to the original Death Rally, Duke Nukem 3D and Warcraft 2. Great game. Thanks for making this remake. Same good mechanics but better graphics, better GUI.",1,0
108710,Alan Wake,"One of the best story driven games ever, very good atmosphere and pretty good graphics for an xbox360 exclusive. One of my favorite games ever.  9.5/10 Very recommended to buy.   Follow my steam curator page",1,0
108710,Alan Wake,In my opinion the best story based survival horror since Silent Hill 2. It's a must get if you're a fan of the genre. The Evil Within or the newest Resident Evil games ain't got nothing on this underrated gem.,1,0
108710,Alan Wake,"Alan Wake has horrible combat, and the gameplay is otherwise repetitive as ♥♥♥♥, yet somehow I've poured hours into this game. Here's the deal, if you like games with good combat and gameplay but an underdeveloped environment and story you won't like this game. What makes this game good is the environment and the story, now I suppose neither of these are really outstanding but they still hold up and make this game unique. Chances are you'll enjoy the game, but if all your looking for is something with good 3rd person combat, this is not it.",1,0
108710,Alan Wake,One of the best games I have ever played. 10/10,1,0
108710,Alan Wake,would wait for alan wake 2 again  11 out of 10,1,0
108710,Alan Wake,"Basically like playing a movie. Cutscenes are pretty long and in-depth. Lots of action though, not just a 'sit-and-watch' game but great to sit and watch others play. Not a broad selection of weapons but the flares are a very useful and unique aspect of combat.  Wishlist it, and give it a go for $3 (CDN) when it goes on sale, I don't think you'll be disappointed.",1,1
108710,Alan Wake,4.8/5,1,0
108710,Alan Wake,Inceptionlevel story paired with decent horror elements and an insanely gripping atmosphere. Definetly one of my favourite games in the last decade. Thumps up,1,0
108710,Alan Wake,"Story and atmostphere are cool, gameplay gets repetitive though. A cautious recommendation to people looking for a well done horror/suspense story with some shooter moments thrown in.",1,0
108710,Alan Wake,Scared the ♥♥♥♥ out of me. 10/10,1,0
108710,Alan Wake,Awesome game with good story.,1,0
108710,Alan Wake,"What a great ride! I bought this game at 90% off, thinking it won't amount to much due to the large discount. Boy was I pleasantly surprised!   Alan Wake is a gorgeous game with a tasteful TV feel to it. The plot is simple but interesting, plus I like how manuscripts add depth into the story. I also love the way key items are subtly lit because I'm not the type of player that likes spending hours pixel peeping to discern usable items.   The only downside is the motion blur, since I suffer from motion sickness easily. But that didn't stop me from finishing the game though! Highly recommended!",1,0
108710,Alan Wake,GAME IS GOOD. GAME IS GOD  Story line is fab also.,1,0
108710,Alan Wake,"Alan Wake is one of my favorite story-based games. It's creepy and has interesting in-game locations you can discover while playing the game. If this game had a motto, it should be 'Light up the Darkness.' If this game wasn't on sale when I dsicovered it, it'd be a shame to not have known about it! 10/10",1,0
